DATE,TIME(UTC),RAIN_HOURLY(mm),RAIN_DAILY(mm),TEMP(C),TEMP_MIN(C),TEMP_MAX(C),TEMP_MIN_MAX_DAY(C),DEW_POINT(C),RH(%),RH_MIN_MAX_DAY(%),WIND_DIR_10m(deg),WIND_SPEED_10m(kt),WIND_MAX/GUST_10m(kt),SLP(hPa),MSLP(hPa),SUNSHINE(HH:MM),
2018-01-01,0:00:00,0,0,12.8,12.8,13.3,,12.6,99,,359,0,None,1016.2,1022.7,00.00,
2018-01-01,1:00:00,0,0,12.4,12.4,12.9,,12.2,99,,227,2,None,1017.1,1023.6,00.00,
2018-01-01,4:00:00,0,0,21.6,17.5,21.6,,16.5,73,,114,2,None,1018.7,1025.0,00.00,
2018-01-01,7:00:00,0,0,26.2,24.9,26.2,,16.5,55,,040,2,None,1015.3,1021.5,00.00,
2018-01-01,8:00:00,0,0,26.4,25.8,26.4,,16.1,53,,064,3,None,1014.0,1020.2,00.00,
2018-01-01,9:00:00,0,0,25.9,25.9,26.6,,15.0,51,,057,4,None,1013.3,1019.5,00.00,
2018-01-01,11:00:00,0,0,23.1,23.1,25.0,,16.2,65,,063,2,None,1013.2,1019.5,00.00,
2018-01-01,12:00:00,0,0,20.5,20.5,22.9,,16.1,76,,182,1,None,1013.7,1020.0,00.00,
2018-01-01,13:00:00,0,0,18.9,18.9,20.5,,16.7,87,,235,2,None,1014.3,1020.7,00.00,
2018-01-01,14:00:00,0,0,18.1,18.1,19.0,,16.6,91,,235,2,None,1014.8,1021.2,00.00,
2018-01-01,23:00:00,0,0,14.6,14.1,14.8,,14.4,99,,359,0,None,1013.9,1020.4,00.00,
2018-01-02,1:00:00,0,0,14.0,13.7,14.0,,13.8,99,,159,1,None,1014.6,1021.1,00.00,
2018-01-02,4:00:00,0,0,20.6,17.5,20.6,,16.8,79,,074,3,None,1016.7,1023.1,00.00,
2018-01-02,6:00:00,0,0,24.2,22.8,24.5,,16.5,62,,064,4,None,1014.7,1021.0,00.00,
2018-01-02,7:00:00,0,0,24.3,23.5,24.7,,16.6,62,,062,4,None,1013.7,1020.0,04.16,
2018-01-02,8:00:00,0,0,24.9,24.5,25.3,,16.4,59,,069,5,None,1012.4,1018.6,00.00,
2018-01-02,11:00:00,0,0,23.0,23.0,24.5,,16.8,68,,132,1,None,1011.8,1018.1,00.00,
2018-01-02,12:00:00,0,0,27.6,21.2,23.0,,22.3,73,,049,2,None,1012.3,1018.5,00.00,
2018-01-02,13:00:00,0,0,20.2,20.2,21.2,,16.0,77,,026,1,None,1013.2,1019.5,00.00,
2018-01-03,1:00:00,0,1,14.8,14.4,14.8,,14.6,99,,213,2,None,1014.7,1021.2,00.00,
2018-01-03,3:00:00,0,1,16.4,15.6,16.4,,16.2,99,,217,1,None,1016.3,1022.7,00.00,
2018-01-05,1:00:00,0,0,11.9,11.2,11.9,,11.7,99,,359,0,None,1017.5,1024.1,00.00,
2018-01-05,2:00:00,0,0,12.8,11.7,12.8,,12.6,99,,359,0,None,1018.2,1024.7,00.00,
2018-01-05,7:00:00,0,0,23.5,22.4,23.6,,15.6,61,,050,2,None,1015.0,1021.3,00.00,
2018-01-05,10:00:00,0,0,23.3,23.3,24.8,,14.9,59,,080,1,None,1012.6,1018.9,00.00,
2018-01-05,11:00:00,0,0,20.6,20.6,23.6,,16.0,75,,201,1,None,1012.4,1018.7,00.00,
2018-01-05,14:00:00,0,0,15.9,15.8,16.7,,15.4,97,,210,2,None,1014.0,1020.4,00.00,
2018-01-05,18:00:00,0,0,14.6,14.2,15.0,,14.4,99,,179,2,None,1014.3,1020.8,00.00,
2018-01-06,3:00:00,0,0,15.4,13.9,15.5,,14.1,92,,222,2,None,1017.0,1023.5,00.00,
2018-01-06,4:00:00,0,0,18.7,15.5,18.9,,13.7,73,,278,2,None,1017.3,1023.7,00.00,
2018-01-06,5:00:00,0,0,20.9,18.7,20.9,,11.5,55,,273,3,None,1016.6,1022.9,00.00,
2018-01-06,6:00:00,0,0,22.4,20.7,22.5,,13.2,56,,285,3,None,1015.3,1021.6,00.00,
2018-01-06,8:00:00,0,0,23.9,22.9,24.0,,12.6,49,,310,3,None,1013.3,1019.6,00.00,
2018-01-10,4:00:00,0,0,17.7,13.7,17.9,,12.6,72,,086,1,None,1022.0,1028.5,00.00,
2018-01-10,6:00:00,0,0,21.6,20.6,21.8,,12.2,55,,181,3,None,1019.3,1025.6,00.00,
2018-01-10,8:00:00,0,0,23.3,22.4,23.4,,11.4,47,,109,13,None,1016.6,1022.9,00.00,
2018-01-11,0:00:00,0,0,9.9,9.8,10.5,,9.7,99,,207,1,None,1018.6,1025.2,00.00,
2018-01-11,1:00:00,0,0,10.1,9.8,10.2,,9.9,99,,359,0,None,1019.2,1025.8,00.00,
2018-01-11,2:00:00,0,0,11.0,10.0,11.1,,10.8,99,,232,1,None,1020.2,1026.8,00.00,
2018-01-11,3:00:00,0,0,13.8,11.1,13.9,,13.1,96,,097,2,None,1021.1,1027.6,00.00,
2018-01-11,4:00:00,0,0,17.6,14.1,17.8,,12.9,74,,079,2,None,1020.9,1027.3,00.00,
2018-01-11,7:00:00,0,0,22.3,21.1,22.3,,13.9,59,,184,3,None,1016.8,1023.1,00.00,
2018-01-11,11:00:00,0,0,19.3,19.2,22.0,,14.3,73,,232,1,None,1016.0,1022.4,00.00,
2018-01-11,16:00:00,0,0,13.3,13.3,13.8,,12.8,97,,227,1,None,1018.7,1025.2,00.00,
2018-01-11,18:00:00,0,0,11.8,11.9,12.8,,11.6,99,,307,1,None,1018.3,1024.9,00.00,
2018-01-12,1:00:00,0,0,9.5,8.8,9.7,,9.3,99,,202,2,None,1018.7,1025.3,00.00,
2018-01-12,3:00:00,0,0,12.5,10.2,12.5,,12.3,99,,074,2,None,1020.3,1026.9,00.00,
2018-01-12,4:00:00,0,0,15.1,12.5,15.2,,13.4,90,,123,3,None,1020.6,1027.1,00.00,
2018-01-12,6:00:00,0,0,20.1,17.8,20.2,,13.5,66,,172,3,None,1018.2,1024.6,00.00,
2018-01-12,10:00:00,0,0,22.5,22.5,23.0,,13.3,56,,076,2,None,1014.7,1021.0,00.00,
2018-01-13,1:00:00,0,0,10.5,10.0,11.1,,10.3,99,,225,1,None,1018.5,1025.1,00.00,
2018-01-13,2:00:00,0,0,11.7,10.3,11.7,,11.5,99,,216,3,None,1019.3,1025.9,00.00,
2018-01-13,4:00:00,0,0,13.2,12.5,13.2,,13.0,99,,208,2,None,1020.4,1026.9,00.00,
2018-01-13,7:00:00,0,0,21.4,19.2,21.4,,13.3,60,,307,2,None,1016.4,1022.7,00.00,
2018-01-15,1:00:00,0,0,11.3,11.1,11.5,,11.1,99,,359,0,None,1018.1,1024.7,00.00,
2018-01-15,3:00:00,0,0,14.3,12.1,14.4,,14.1,99,,211,1,None,1019.8,1026.3,00.00,
2018-01-15,7:00:00,0,0,23.7,22.4,24.0,,13.9,54,,343,3,None,1015.5,1021.8,00.00,
2018-01-15,8:00:00,0,0,24.3,23.7,24.4,,13.8,52,,276,1,None,1014.3,1020.6,00.00,
2018-01-16,2:00:00,0,0,12.8,11.6,12.9,,12.6,99,,286,1,None,1018.9,1025.4,00.00,
2018-01-16,3:00:00,0,0,14.7,13.0,14.8,,14.5,99,,200,1,None,1020.2,1026.7,00.00,
2018-01-16,7:00:00,0,0,22.9,21.0,23.0,,15.0,61,,245,2,None,1015.9,1022.2,00.00,
2018-01-16,9:00:00,0,0,24.4,23.6,24.5,,14.8,55,,134,2,None,1013.8,1020.1,00.00,
2018-01-16,15:00:00,0,0,15.6,15.5,17.0,,15.1,97,,212,1,None,1016.2,1022.7,00.00,
2018-01-16,16:00:00,0,0,15.2,15.0,15.6,,15.0,99,,359,0,None,1016.6,1023.1,00.00,
2018-01-16,17:00:00,0,0,14.5,14.3,15.2,,14.3,99,,253,1,None,1016.7,1023.2,00.00,
2018-01-16,19:00:00,0,0,13.8,13.3,14.0,,13.6,99,,226,2,None,1017.0,1023.5,00.00,
2018-01-17,0:00:00,0,0,13.1,12.9,13.3,,12.9,99,,187,1,None,1017.0,1023.5,00.00,
2018-01-17,12:00:00,0,0,19.4,19.4,22.2,,16.6,84,,127,1,None,1014.3,1020.7,00.00,
2018-01-17,22:00:00,0,0,13.8,13.7,14.1,,13.6,99,,200,1,None,1015.7,1022.2,00.00,
2018-01-17,23:00:00,0,0,13.5,13.5,14.0,,13.3,99,,144,1,None,1015.9,1022.4,00.00,
2018-01-18,1:00:00,0,0,12.6,12.4,13.5,,12.4,99,,359,0,None,1017.6,1024.1,00.00,
2018-01-18,3:00:00,0,0,16.1,13.6,16.3,,15.9,99,,234,1,None,1019.5,1026.0,00.00,
2018-01-18,4:00:00,0,0,19.9,16.4,20.0,,15.7,77,,222,2,None,1019.7,1026.1,00.00,
2018-01-18,7:00:00,0,0,25.0,23.5,25.4,,15.9,57,,209,2,None,1016.3,1022.6,00.00,
2018-01-18,10:00:00,0,0,24.3,24.2,25.1,,16.1,60,,281,2,None,1014.3,1020.6,00.00,
2018-01-18,12:00:00,0,0,19.8,19.8,22.9,,16.2,80,,359,0,None,1015.3,1021.7,00.00,
2018-01-18,14:00:00,0,0,17.6,17.7,18.4,,16.7,95,,220,2,None,1017.1,1023.5,00.00,
2018-01-18,22:00:00,0,0,14.0,14.0,14.6,,13.8,99,,198,2,None,1017.1,1023.6,00.00,
2018-01-18,23:00:00,0,0,13.3,13.2,14.0,,13.1,99,,171,1,None,1017.3,1023.8,00.00,
2018-01-19,0:00:00,0,0,12.7,12.7,13.5,,12.5,99,,203,1,None,1018.0,1024.5,00.00,
2018-01-19,1:00:00,0,0,12.6,12.3,12.6,,12.4,99,,232,1,None,1018.6,1025.1,00.00,
2018-01-19,3:00:00,0,0,15.9,13.5,16.0,,15.7,99,,359,0,None,1020.2,1026.7,00.00,
2018-01-19,6:00:00,0,0,22.9,21.1,23.1,,15.2,62,,093,3,None,1018.2,1024.5,00.00,
2018-01-19,9:00:00,0,0,25.4,24.9,25.9,,16.0,56,,323,2,None,1015.3,1021.5,00.00,
2018-01-19,13:00:00,0,0,18.7,18.7,20.4,,17.0,90,,125,1,None,1016.7,1023.1,00.00,
2018-01-19,14:00:00,0,0,17.6,17.5,18.7,,16.9,96,,211,2,None,1017.4,1023.8,00.00,
2018-01-19,15:00:00,0,0,17.0,16.7,17.5,,16.6,98,,236,1,None,1017.8,1024.2,00.00,
2018-01-19,22:00:00,0,0,14.0,13.6,14.4,,13.8,99,,192,2,None,1015.6,1022.1,00.00,
2018-01-20,3:00:00,0,0,16.0,14.1,16.0,,15.8,99,,223,1,None,1018.8,1025.3,00.00,
2018-01-20,5:00:00,0,0,21.2,19.8,21.4,,15.1,68,,267,2,None,1018.3,1024.7,00.00,
2018-01-20,9:00:00,0,0,24.7,24.5,25.1,,15.4,56,,271,3,None,1014.1,1020.3,00.00,
2018-01-20,13:00:00,0,0,18.2,18.1,19.9,,16.3,89,,244,1,None,1015.6,1022.0,00.00,
2018-01-20,18:00:00,0,0,15.2,15.1,16.1,,14.7,97,,208,2,None,1016.8,1023.3,00.00,
2018-01-21,7:00:00,0,0,24.5,23.8,24.9,,13.4,50,,241,3,None,1015.8,1022.1,00.00,
2018-01-21,13:00:00,0,0,17.9,17.9,19.8,,16.5,92,,221,2,None,1014.9,1021.3,00.00,
2018-01-21,14:00:00,0,0,17.1,17.0,17.9,,16.2,95,,236,1,None,1015.4,1021.8,00.00,
2018-01-21,15:00:00,0,0,16.3,16.2,17.1,,15.8,97,,161,1,None,1015.9,1022.3,00.00,
2018-01-21,19:00:00,0,0,14.5,14.3,14.8,,14.3,99,,221,2,None,1015.6,1022.1,00.00,
2018-01-21,21:00:00,0,0,14.2,14.1,14.6,,14.0,99,,210,1,None,1015.3,1021.8,00.00,
2018-01-21,22:00:00,0,0,13.7,13.7,14.1,,13.5,99,,201,2,None,1015.1,1021.6,00.00,
2018-01-21,23:00:00,0,0,13.7,13.5,13.8,,13.5,99,,167,1,None,1015.4,1021.9,00.00,
2018-01-22,1:00:00,0,0,13.2,13.0,13.5,,13.0,99,,171,1,None,1016.6,1023.1,00.00,
2018-01-22,3:00:00,0,0,16.6,14.6,16.8,,16.4,99,,194,1,None,1018.1,1024.6,00.00,
2018-01-22,4:00:00,0,0,19.9,16.8,20.0,,15.7,77,,182,1,None,1018.1,1024.5,00.00,
2018-01-22,6:00:00,0,0,24.6,22.4,24.7,,16.1,59,,043,2,None,1015.7,1022.0,00.00,
2018-01-22,8:00:00,0,0,26.4,25.6,26.5,,15.8,52,,289,4,None,1013.3,1019.5,00.00,
2018-01-22,13:00:00,0,0,18.1,18.1,20.2,,16.2,89,,222,1,None,1014.0,1020.4,00.00,
2018-01-22,14:00:00,0,0,16.9,16.8,18.1,,15.9,94,,224,2,None,1014.6,1021.0,00.00,
2018-01-22,15:00:00,0,0,16.6,16.4,17.0,,15.9,96,,210,2,None,1015.1,1021.5,00.00,
2018-01-22,20:00:00,0,0,14.8,14.8,15.4,,14.6,99,,200,2,None,1015.1,1021.6,00.00,
2018-01-22,21:00:00,0,0,14.4,14.4,14.8,,14.2,99,,213,2,None,1014.9,1021.4,00.00,
2018-01-23,3:00:00,0,0,17.5,14.7,17.5,,17.3,99,,220,1,None,1016.7,1023.1,00.00,
2018-01-23,8:00:00,0,0,27.4,26.3,27.4,,14.8,46,,253,2,None,1012.3,1018.5,00.00,
2018-01-24,0:00:00,0,0,13.8,13.7,14.2,,13.6,99,,359,0,None,1013.5,1020.0,00.00,
2018-01-24,1:00:00,0,0,13.9,13.6,13.9,,13.7,99,,359,0,None,1014.5,1021.0,00.00,
2018-01-24,7:00:00,0,0,25.1,24.1,25.4,,14.6,52,,276,3,None,1012.0,1018.2,00.00,
2018-01-24,9:00:00,0,0,25.6,25.4,26.0,,14.8,51,,258,3,None,1010.0,1016.2,00.00,
2018-01-24,10:00:00,0,0,25.3,25.3,25.8,,14.2,50,,290,3,None,1009.8,1016.0,00.00,
2018-01-24,14:00:00,0,0,17.1,17.1,17.7,,15.4,90,,191,1,None,1011.7,1018.1,00.00,
2018-01-25,5:00:00,0,0,23.0,21.3,23.1,,12.0,50,,258,2,None,1015.0,1021.3,00.00,
2018-01-25,6:00:00,0,0,24.7,23.2,24.9,,11.7,44,,304,3,None,1014.1,1020.3,00.00,
2018-01-25,9:00:00,0,0,26.1,26.1,27.0,,8.6,33,,313,4,None,1011.5,1017.7,00.00,
2018-01-26,9:00:00,0,0,25.2,24.6,25.4,,9.9,38,,067,1,None,974.7,980.7,00.00,
2018-01-27,5:00:00,0,0,18.8,17.5,18.9,,12.5,67,,216,2,None,1017.7,1024.1,00.00,
2018-01-27,6:00:00,0,0,20.8,18.5,20.8,,12.2,58,,261,3,None,1016.3,1022.6,00.00,
2018-01-28,3:00:00,0,0,12.9,10.2,13.1,,10.9,88,,166,1,None,1019.9,1026.4,00.00,
2018-01-29,7:00:00,0,0,22.0,20.6,22.0,,10.8,49,,041,3,None,1017.1,1023.4,00.00,
2018-01-31,23:00:00,0,0,11.3,11.0,11.4,,11.1,99,,042,1,None,1015.4,1022.0,00.00,
2018-02-01,0:00:00,0,0,10.8,10.6,11.4,,10.6,99,,359,0,None,1016.3,1022.9,00.00,
2018-02-01,2:00:00,0,0,11.9,10.8,11.9,,11.7,99,,230,1,None,1018.0,1024.6,00.00,
2018-02-01,3:00:00,0,0,14.3,11.9,14.4,,13.8,97,,165,1,None,1018.7,1025.2,00.00,
2018-02-02,6:00:00,0,0,23.2,21.2,23.2,,13.7,55,,307,2,None,1016.8,1023.1,00.00,
2018-02-03,2:00:00,0,0,13.5,13.0,13.6,,13.3,99,,229,1,None,1019.2,1025.7,00.00,
2018-02-03,6:00:00,0,0,22.3,20.7,22.4,,15.4,65,,124,2,None,1018.0,1024.3,00.00,
2018-02-04,3:00:00,0,0,16.7,14.5,16.8,,14.0,84,,172,2,None,1017.8,1024.2,00.00,
2018-02-04,6:00:00,0,0,23.4,22.2,23.6,,14.9,59,,132,3,None,1016.2,1022.5,00.00,
2018-02-04,8:00:00,0,0,23.9,23.5,24.3,,16.2,62,,052,4,None,1014.0,1020.3,00.00,
2018-02-06,7:00:00,0,0,24.3,23.1,24.3,,15.3,57,,290,2,None,1016.5,1022.8,05.56,
2018-02-06,8:00:00,0,0,24.9,23.9,25.2,,15.0,54,,282,2,None,1014.9,1021.2,00.00,
2018-02-07,0:00:00,0,0,13.8,13.6,14.4,,13.6,99,,220,1,None,1014.7,1021.2,00.00,
2018-02-07,4:00:00,0,0,20.6,17.3,20.8,,15.1,71,,049,2,None,1017.1,1023.5,00.00,
2018-02-08,0:00:00,0,0,15.2,15.0,15.2,,14.7,97,,192,1,None,1013.9,1020.4,00.00,
2018-02-08,7:00:00,0,0,25.3,23.5,25.3,,15.4,54,,249,3,None,1011.7,1017.9,00.00,
2018-02-08,9:00:00,0,0,24.5,24.4,24.9,,14.0,52,,279,4,None,1009.8,1016.0,00.00,
2018-02-08,10:00:00,0,0,24.3,24.1,24.7,,14.1,53,,278,4,None,1009.5,1015.7,00.00,
2018-02-08,11:00:00,0,0,23.0,23.0,24.3,,13.8,56,,316,2,None,1009.7,1016.0,00.00,
2018-02-08,12:00:00,0,0,21.0,21.0,23.0,,14.2,65,,231,1,None,1010.4,1016.7,00.00,
2018-02-08,13:00:00,0,0,19.1,19.1,21.0,,14.5,75,,112,1,None,1011.4,1017.8,00.00,
2018-02-08,14:00:00,0,0,17.8,17.8,19.1,,14.7,82,,216,1,None,1012.5,1018.9,00.00,
2018-02-08,15:00:00,0,0,15.9,15.9,17.8,,14.1,89,,223,2,None,1013.0,1019.4,00.00,
2018-02-08,21:00:00,0,0,12.1,12.0,13.0,,11.7,98,,214,1,None,1012.6,1019.1,00.00,
2018-02-08,22:00:00,0,0,11.7,11.5,12.2,,11.5,99,,217,2,None,1012.3,1018.8,00.00,
2018-02-09,1:00:00,0,0,11.2,11.0,11.3,,10.8,98,,359,0,None,1013.9,1020.4,00.00,
2018-02-09,3:00:00,0,0,17.6,13.3,17.8,,13.3,76,,212,2,None,1015.8,1022.2,00.00,
2018-02-09,4:00:00,0,0,21.5,18.0,21.5,,11.3,52,,139,1,None,1016.1,1022.4,00.00,
2018-02-09,5:00:00,0,0,22.6,21.5,22.6,,10.7,47,,258,5,None,1015.4,1021.7,00.00,
2018-02-09,6:00:00,0,0,23.4,22.5,24.0,,10.2,43,,252,5,None,1014.4,1020.7,00.00,
2018-02-09,7:00:00,0,0,24.9,23.3,24.9,,10.1,39,,269,3,None,1013.0,1019.2,00.00,
2018-02-09,8:00:00,0,0,25.5,24.9,26.1,,10.2,38,,296,3,None,1011.9,1018.1,00.00,
2018-02-09,9:00:00,0,0,26.3,25.3,26.3,,11.3,39,,272,3,None,1010.9,1017.1,00.00,
2018-02-09,10:00:00,0,0,26.6,25.8,26.6,,12.3,41,,209,2,None,1010.8,1017.0,00.00,
2018-02-09,11:00:00,0,0,25.5,25.5,26.7,,8.1,33,,268,2,None,1011.1,1017.3,00.00,
2018-02-09,12:00:00,0,0,22.5,22.5,25.3,26.7,9.0,42,,307,2,None,1012.0,1018.3,00.00,
2018-02-09,13:00:00,0,0,19.7,19.7,22.6,,9.9,53,,088,2,None,1013.3,1019.7,00.00,
2018-02-09,14:00:00,0,0,17.5,17.5,19.7,,11.1,66,,096,1,None,1014.2,1020.6,00.00,
2018-02-09,15:00:00,0,0,16.0,15.9,17.5,,12.1,78,,359,0,None,1015.1,1021.5,00.00,
2018-02-09,16:00:00,0,0,14.9,14.8,15.9,,11.5,80,,064,1,None,1015.9,1022.4,00.00,
2018-02-09,21:00:00,0,0,12.9,12.4,13.1,,10.6,86,,216,2,None,1016.2,1022.7,00.00,
2018-02-10,2:00:00,0,0,14.7,12.0,14.7,,12.3,86,,082,1,None,1018.8,1025.3,00.00,
2018-02-10,3:00:00,0,0,18.0,14.8,18.0,,12.9,72,,215,1,None,1019.6,1026.0,00.00,
2018-02-10,5:00:00,0,0,23.6,21.9,23.6,,11.7,47,,192,3,None,1019.7,1026.0,00.00,
2018-02-10,6:00:00,0,0,24.7,23.6,24.9,,11.7,44,,189,2,None,1018.8,1025.1,00.00,
2018-02-11,7:00:00,0,0,25.6,24.2,25.6,,12.5,44,,236,3,None,1020.0,1026.3,00.00,
2018-02-11,10:00:00,0,0,26.0,25.8,26.7,,12.2,42,,051,4,None,1017.6,1023.8,00.00,
2018-02-12,1:00:00,0,0,11.4,10.6,11.8,,11.2,99,,125,1,None,1022.3,1028.9,00.00,
2018-02-12,2:00:00,0,0,13.4,11.4,13.4,,13.2,99,,110,1,None,1023.4,1030.0,00.00,
2018-02-12,4:00:00,0,0,21.3,17.5,21.3,,14.5,65,,063,5,None,1024.0,1030.4,00.00,
2018-02-12,6:00:00,0,0,26.1,23.7,26.1,,13.6,46,,067,4,None,1022.3,1028.6,00.00,
2018-02-13,5:00:00,0,0,24.9,23.7,25.2,,12.9,47,,282,2,None,1023.1,1029.4,00.00,
2018-02-13,6:00:00,0,0,27.1,25.0,27.2,,13.1,42,,139,13,None,1021.9,1028.1,00.00,
2018-02-14,3:00:00,0,0,19.9,17.5,19.9,,14.9,73,,104,3,None,1022.6,1029.0,00.00,
2018-02-15,23:00:00,0,0,13.5,13.2,13.7,,13.3,99,,186,1,None,1020.6,1027.1,00.00,
2018-02-16,2:00:00,0,0,15.0,13.3,15.1,,14.8,99,,359,0,None,1022.1,1028.6,00.00,
2018-02-20,7:00:00,0,0,26.9,25.4,27.1,,14.0,45,,131,4,None,1016.2,1022.4,00.00,
2018-02-20,21:00:00,0,0,13.8,13.6,14.6,,13.6,99,,193,1,None,1014.2,1020.7,00.00,
2018-02-21,6:00:00,0,0,27.3,25.0,27.3,,13.3,42,,061,2,None,1015.1,1021.3,00.00,
2018-02-22,7:00:00,0,0,28.9,27.3,28.9,,12.8,37,,107,2,None,1013.1,1019.3,00.00,
2018-02-23,12:00:00,0,0,23.0,23.0,24.2,,14.8,60,,065,6,None,1014.0,1020.3,00.00,
2018-02-25,1:00:00,0,0,15.8,15.5,15.9,,15.6,99,,359,0,None,1018.8,1025.3,00.00,
2018-02-25,7:00:00,0,0,26.7,26.0,26.8,,16.7,54,,062,6,None,1016.2,1022.4,00.00,
2018-02-26,7:00:00,1,1,18.8,18.8,21.6,,17.3,91,,056,3,None,1017.1,1023.5,00.00,
2018-02-27,4:00:00,0,0,20.3,19.1,20.4,,16.1,77,,053,4,None,1019.9,1026.3,00.00,
2018-02-27,5:00:00,0,0,20.4,20.0,20.8,,16.6,79,,059,6,None,1019.5,1025.9,00.00,
2018-03-02,13:00:00,8,8,20.7,20.6,23.6,,20.3,98,,132,2,None,1011.0,1017.3,00.00,
2018-03-02,14:00:00,0,8,20.3,20.3,20.7,,20.1,99,,105,1,None,1011.5,1017.8,00.00,
2018-03-02,15:00:00,0,8,20.1,19.9,20.4,,19.9,99,,033,2,None,1011.6,1017.9,00.00,
2018-03-02,16:00:00,0,8,20.2,20.1,20.4,,19.7,97,,097,2,None,1011.5,1017.8,00.00,
2018-03-02,20:00:00,0,8,19.5,19.5,19.8,,18.0,91,,055,4,None,1010.3,1016.6,00.00,
2018-03-02,23:00:00,0,8,18.5,18.4,18.7,,18.1,98,,078,3,None,1008.4,1014.7,00.00,
2018-03-03,0:00:00,0,8,18.7,18.4,18.7,,18.3,98,,052,3,None,1008.7,1015.0,00.00,
2018-03-03,1:00:00,3,11,18.6,18.4,18.8,,18.4,99,,058,6,None,1010.3,1016.7,00.00,
2018-03-03,4:00:00,0,0,22.6,20.7,22.6,,18.8,79,,054,4,None,1011.3,1017.6,00.00,
2018-03-03,12:00:00,0,0,24.2,24.1,25.9,,19.3,74,,055,4,None,1007.7,1013.9,00.00,
2018-03-03,13:00:00,0,0,22.9,22.9,24.2,,19.2,80,,060,3,None,1008.5,1014.8,00.00,
2018-03-03,17:00:00,0,0,19.7,19.5,20.2,,18.2,91,,059,7,None,1011.0,1017.3,00.00,
2018-03-03,20:00:00,0,0,18.9,18.7,18.9,,16.8,88,,049,6,None,1010.3,1016.7,00.00,
2018-03-03,21:00:00,0,0,19.1,18.9,19.1,,17.4,90,,071,5,None,1010.2,1016.5,00.00,
2018-03-03,22:00:00,0,0,19.1,18.9,19.1,,17.6,91,,073,4,None,1010.3,1016.6,00.00,
2018-03-04,0:00:00,0,0,18.7,18.6,18.9,,17.3,92,,064,4,None,1011.2,1017.6,00.00,
2018-03-04,1:00:00,0,0,18.4,18.3,18.7,,16.7,90,,059,4,None,1012.4,1018.8,00.00,
2018-03-04,2:00:00,0,0,18.7,18.4,18.7,,16.8,89,,065,4,None,1013.7,1020.1,00.00,
2018-03-04,3:00:00,0,0,20.0,18.7,20.0,,17.0,83,,067,5,None,1014.4,1020.8,00.00,
2018-03-04,4:00:00,0,0,21.9,19.9,21.9,,17.5,76,,065,5,None,1014.5,1020.8,00.00,
2018-03-04,5:00:00,0,0,23.1,21.8,23.2,,17.3,70,,083,6,None,1014.3,1020.6,00.00,
2018-03-04,6:00:00,0,0,24.0,22.9,24.4,,17.7,68,,049,4,None,1013.5,1019.8,00.00,
2018-03-04,9:00:00,0,0,25.8,25.2,25.9,,18.0,62,,064,5,None,1010.4,1016.6,00.00,
2018-03-04,10:00:00,0,0,25.0,25.0,26.0,,17.7,64,,052,5,None,1010.3,1016.5,00.00,
2018-03-04,14:00:00,0,0,21.4,21.4,22.0,,17.8,80,,080,3,None,1012.8,1019.1,00.00,
2018-03-04,15:00:00,0,0,21.2,21.1,21.4,,18.0,82,,068,4,None,1013.4,1019.7,00.00,
2018-03-04,20:00:00,0,0,18.5,18.4,18.9,,17.1,92,,031,2,None,1013.4,1019.8,00.00,
2018-03-04,21:00:00,0,0,18.1,17.9,18.4,,16.9,93,,066,3,None,1013.2,1019.6,00.00,
2018-03-05,1:00:00,0,0,17.6,17.3,17.6,,17.2,98,,083,5,None,1014.7,1021.1,00.00,
2018-03-05,3:00:00,0,0,19.4,18.4,19.4,,17.3,88,,062,5,None,1016.4,1022.8,00.00,
2018-03-05,4:00:00,0,0,21.1,19.3,21.2,,17.5,80,,070,6,None,1016.6,1022.9,00.00,
2018-03-05,5:00:00,0,0,23.0,20.9,23.0,,18.1,74,,052,5,None,1016.1,1022.4,00.00,
2018-03-05,6:00:00,0,0,24.3,23.0,24.5,,18.2,69,,047,4,None,1015.2,1021.5,00.00,
2018-03-05,9:00:00,0,0,28.1,27.7,28.4,,18.5,56,,137,3,None,1011.7,1017.9,00.00,
2018-03-05,19:00:00,6,6,17.9,17.8,20.7,,17.5,98,,222,1,None,1013.9,1020.3,00.00,
2018-03-05,20:00:00,0,6,17.6,17.3,17.9,,17.4,99,,192,1,None,1013.4,1019.8,00.00,
2018-03-05,21:00:00,0,6,17.1,17.1,17.7,,16.9,99,,359,0,None,1012.8,1019.2,00.00,
2018-03-05,22:00:00,0,6,16.4,16.4,17.1,,16.2,99,,190,1,None,1012.3,1018.7,00.00,
2018-03-05,23:00:00,0,6,16.4,16.0,16.8,,16.2,99,,085,1,None,1012.6,1019.0,00.00,
2018-03-06,0:00:00,0,6,16.2,16.0,16.7,,16.0,99,,359,0,None,1012.6,1019.0,00.00,
2018-03-06,1:00:00,0,6,16.9,16.0,16.9,,16.7,99,,168,1,None,1013.0,1019.4,00.00,
2018-03-06,3:00:00,0,6,21.2,18.8,21.2,,19.5,90,,049,3,None,1014.7,1021.0,00.00,
2018-03-06,4:00:00,0,0,24.6,21.2,24.6,,19.2,72,,089,3,None,1014.3,1020.6,00.00,
2018-03-06,5:00:00,0,0,27.8,24.5,27.8,,18.5,57,,260,2,None,1014.0,1020.2,00.00,
